sme_id,registration_date,country,region,urban_rural,sector,owner_age,owner_sex,owner_education,business_name,years_in_business,n_employees,annual_revenue_usd,annual_revenue_reported,currency_reported,business_expenses_usd,personal_income_usd,keeps_financial_records,registered_with_tax,has_physical_premises,phone_number,data_source,record_quality
SME_00450,2009-11-21,Ghana,Tamale,rural,retail,37.0,Male,secondary,Mensah Traders,1.1,43,,,USD,,459.86,No,No,No,+233571749635,business_registry,minimal
SME_00451,2014-11-08,Kenya,Mombasa,peri-urban,agriculture,47.0,Female,secondary,Harambee Agro Ltd,5.7,3,1350.67,1350.67,USD,1017.98,1255.62,No,Yes,No,+254007837428,business_registry,complete
SME_00452,2017-06-23,Morocco,Tangier,peri-urban,food_processing,68.0,Male,secondary,Hassan Hardware Ltd,,5,,187900.0,MAD,,,Partially,No,Yes,+212596324591,business_registry,minimal
SME_00453,2010-09-28,Uganda,Entebbe,peri-urban,services,55.0,Male,secondary,Bwindi Foods S.A.,3.0,8,731.06,731.06,USD,36.55,283.38,No,No,No,+256066830194,business_registry,partial
SME_00454,2008-11-13,Kenya,Nairobi,peri-urban,agriculture,61.0,Male,primary,Safari Enterprises & Sons,,11,558.27,558.27,USD,,,Partially,No,Yes,+254104934103,business_registry,minimal
SME_00455,2009-06-28,Kenya,Nakuru,rural,textile,50.0,Male,secondary,Mama Traders Limited,2.6,6,1127.27,1127.27,USD,876.48,1939.31,No,No,Yes,+254239985824,business_registry,partial
SME_00456,2022-04-20,Kenya,Thika,rural,food_processing,47.0,Female,tertiary,Jambo Traders,8.7,9,41797.32,5433700.0,KES,7579.2,161.53,Yes,No,Yes,+254077196069,business_registry,complete
SME_00457,2016-05-05,Senegal,Touba,peri-urban,agriculture,75.0,Female,secondary,Dakar Farm Ltd,3.8,5,6650.89,6650.89,USD,4237.85,58.59,No,No,Yes,+221201427693,business_registry,complete
SME_00458,2022-10-27,Tanzania,Zanzibar,rural,food_processing,24.0,Male,primary,Serengeti Transport & Partners,,2,,4184.14,USD,3951.88,,Yes,Don't know,Yes,+255048931889,business_registry,minimal
SME_00459,2005-02-11,Uganda,Entebbe,peri-urban,agriculture,36.0,Male,primary,Grace Farm & Associates,7.3,9,,,USD,,313.13,No,No,Yes,+256448985734,business_registry,partial
SME_00460,2013-03-29,Ghana,Ho,rural,agriculture,37.0,Female,tertiary,Akwaaba Construction,1.9,4,214.0,2600.0,GHS,300.7,4426.95,No,Yes,No,+233351161445,business_registry,partial
SME_00461,2013-03-25,Ghana,Sunyani,peri-urban,services,54.0,Male,primary,Kwame Solutions,3.3,5,4413.51,4413.51,USD,8635.40845956982,181.44,No,No,Yes,+233397503054,business_registry,partial
SME_00462,2012-03-22,Kenya,Thika,urban,agriculture,29.0,Male,tertiary,Amani Services S.A.,1.4,1,752.29,752.29,USD,949.45,1353.28,Partially,No,Yes,+254636038216,business_registry,complete
SME_00463,2012-01-17,Morocco,Agadir,peri-urban,agriculture,52.0,Female,primary,Tariq General Store & Sons,,2,,,USD,,,No,No,No,+212884073720,business_registry,minimal
SME_00464,2006-06-04,Nigeria,Abuja,urban,services,49.0,Male,primary,Tunde Agro S.A.,5.2,2,1049.03,1049.03,USD,426.86,202.29,Yes,No,Yes,+234697069276,business_registry,partial
SME_00465,2005-07-31,Ghana,Cape Coast,peri-urban,agriculture,53.0,Female,secondary,Adinkra Textiles & Partners,4.4,6,8973.05,8973.05,USD,1251.13,4940.05,Partially,No,No,+233675335715,business_registry,partial
SME_00466,2018-12-31,Uganda,Jinja,rural,transport,52.0,Female,primary,Amara Supplies,1.8,18,44530.55,44530.55,USD,29737.42,1525.05,Partially,No,Yes,+256346350994,business_registry,complete
SME_00467,2012-12-04,Ghana,Accra,rural,transport,62.0,Female,secondary,Kofi Tech Limited,0.4,7,320.32,3800.0,GHS,16.02,150.3,Partially,No,No,+233273904516,business_registry,complete
SME_00468,2007-12-06,Morocco,Meknes,urban,agriculture,41.0,Male,secondary,Zineb Solutions & Sons,3.1,3,11438.82,114400.0,MAD,5600.82,355.71,Partially,No,No,+212931750199,business_registry,partial
SME_00469,2011-04-03,Kenya,Kisumu,peri-urban,retail,49.0,Male,primary,Tumaini Construction Limited,1.6,1,1280.59,1280.59,USD,669.42,195.55,No,No,Yes,+254105013181,business_registry,partial
SME_00470,2021-10-14,Tanzania,Dar es Salaam,urban,agriculture,32.0,Male,tertiary,Pwani Tech Co.,6.9,11,6982.1,6982.1,USD,16508.13564144613,435.32,No,No,No,+255030205556,business_registry,partial
SME_00471,2013-05-31,Nigeria,Lagos,rural,food_processing,29.0,Male,tertiary,Ngozi Traders & Associates,8.8,5,3063.22,4594800.0,NGN,788.29,1162.17,No,No,Yes,+234545571011,business_registry,complete
SME_00472,2022-10-27,Tanzania,Mwanza,rural,agriculture,65.0,Female,tertiary,Jua Construction & Sons,6.4,1,591.49,591.49,USD,472.91,240.64,No,No,Yes,+255794996506,business_registry,partial
SME_00473,2007-11-28,Kenya,Eldoret,peri-urban,textile,31.0,Male,secondary,Simba Tech S.A.,5.2,9,575.59,74800.0,KES,77.18,,Partially,No,Yes,+254525808600,business_registry,complete
SME_00474,2007-03-16,Kenya,Nyeri,rural,agriculture,50.0,Male,secondary,Harambee Hardware Co.,5.9,5,1221.01,1221.01,USD,1220.57,833.67,No,No,Yes,+254518071373,business_registry,complete
SME_00475,2015-02-22,Nigeria,Enugu,urban,services,49.0,Male,primary,Obinna General Store Group,,1,3430.53,3430.53,USD,4474.59,129.8,No,No,Yes,+234827873378,business_registry,complete
SME_00476,2017-04-15,Nigeria,Ibadan,urban,agriculture,57.0,Female,primary,Kola Agro Group,3.3,6,4401.75,4401.75,USD,884.31,1119.57,Partially,No,No,+234916223308,business_registry,partial
SME_00477,2022-08-27,Tanzania,Dodoma,urban,agriculture,20.0,Male,primary,Pwani Transport Co.,4.3,4,378510.51,378510.51,USD,249534.39,3206.07,No,Yes,No,+255792574857,business_registry,partial
SME_00478,2013-05-20,Ghana,Takoradi,peri-urban,retail,54.0,Male,secondary,Ama Textiles Limited,4.0,1,4828.15,4828.15,USD,8742.54,446.93,No,No,Yes,+233564521717,business_registry,complete
SME_00479,2008-08-08,Ghana,Takoradi,urban,food_processing,41.0,Female,primary,Asante Hardware Group,6.8,22,,,GHS,,,No,No,Yes,+233505095264,business_registry,minimal
SME_00480,2014-09-26,Nigeria,Enugu,peri-urban,tech,34.0,Female,tertiary,Tunde Farm Group,6.6,5,17489.83,17489.83,USD,18461.997393639384,137.96,Partially,Yes,Yes,+234832445329,business_registry,complete
SME_00481,2010-07-10,Nigeria,Lagos,urban,agriculture,38.0,Female,secondary,Tunde Hardware & Partners,5.3,2,5322.17,5322.17,USD,3714.79,6453.03,No,Yes,Yes,+234161520568,business_registry,partial
SME_00482,2008-03-25,Kenya,Mombasa,urban,agriculture,56.0,Male,tertiary,Jambo Services & Sons,7.8,2,,1359.7,USD,,1591.68,Partially,No,Yes,+254316205511,business_registry,minimal
SME_00483,2006-08-04,Ghana,Ho,rural,retail,51.0,Male,tertiary,Mensah Bakery & Sons,4.9,3,248.1,248.1,USD,190.33,1846.8,No,Yes,Yes,+233392132942,business_registry,complete
SME_00484,2018-01-06,Nigeria,Abuja,rural,retail,40.0,Female,tertiary,Amaka Solutions Ltd,8.7,3,1104.87,1104.87,USD,1106.45,238.24,No,No,Yes,+234418183265,business_registry,complete
SME_00485,2016-07-24,Kenya,Nairobi,peri-urban,construction,27.0,Female,tertiary,Uhuru Electronics & Sons,2.3,6,15021.6,15021.6,USD,1647.24,1854.29,Yes,No,No,+254482592543,business_registry,partial
SME_00486,2007-12-31,Nigeria,Kaduna,rural,textile,27.0,Male,none,Amaka Supplies Limited,11.0,3,4481.79,6722700.0,NGN,224.09,1196.18,No,No,Yes,+234104752203,business_registry,complete
SME_00487,2015-01-20,Tanzania,Dar es Salaam,peri-urban,construction,52.0,Male,secondary,Neema Traders S.A.,3.2,2,21018.27,21018.27,USD,22576.99,,No,Don't know,Yes,+255721960876,business_registry,complete
SME_00488,2020-12-04,Nigeria,Benin City,urban,agriculture,25.0,Male,primary,Tunde Foods & Partners,7.9,4,19103.62,19103.62,USD,26891.16,4529.5,Yes,Yes,Yes,+234263264840,business_registry,complete
SME_00489,2019-09-19,Ghana,Tamale,rural,retail,40.0,Female,secondary,Sankofa Agro & Associates,1.8,2,2646.27,31800.0,GHS,1185.75,,Yes,No,Yes,+233410305792,business_registry,partial
SME_00490,2013-03-02,Tanzania,Zanzibar,urban,services,77.0,Male,secondary,Selous Services Group,2.5,3,50.0,125000.0,TZS,62.15,4527.92,No,No,Yes,+255525782542,business_registry,partial
SME_00491,2006-01-12,Uganda,Jinja,peri-urban,retail,48.0,Male,tertiary,Bwindi Transport S.A.,3.8,12,359.63,359.63,USD,511.69,2026.75,No,No,Yes,+256127463226,business_registry,complete
SME_00492,2016-06-03,Ghana,Cape Coast,urban,services,52.0,Female,primary,Adinkra Foods & Sons,12.4,2,,113.79,USD,,,No,No,No,+233472553964,business_registry,minimal
SME_00493,2014-04-15,Ghana,Accra,urban,agriculture,28.0,Male,tertiary,Adinkra Electronics SARL,7.6,3,23399.26,23399.26,USD,15382.1,7734.4,Yes,No,Yes,+233416476288,business_registry,partial
SME_00494,2021-08-01,Nigeria,Kaduna,rural,retail,25.0,Female,secondary,Tunde Agro Ltd,5.3,2,4602.46,4602.46,USD,4193.5,294.91,Partially,No,No,+234665741508,business_registry,partial
SME_00495,2014-12-15,Uganda,Mbale,urban,construction,52.0,Female,primary,Bwindi Transport Co.,2.6,9,1234.25,1234.25,USD,,889.7,No,No,Yes,+256832757376,business_registry,partial
SME_00496,2018-04-11,Tanzania,Mbeya,rural,retail,38.0,Male,secondary,Karibu Traders S.A.,5.3,1,,,USD,35.62,,No,No,Yes,+255561298958,business_registry,minimal
SME_00497,2014-07-04,Tanzania,Mbeya,peri-urban,tech,57.0,Male,primary,Baraka Transport S.A.,3.0,2,,,USD,,,No,Don't know,Yes,+255895892816,business_registry,minimal
SME_00498,2014-09-24,Ghana,Sunyani,urban,retail,44.0,Female,tertiary,Ama Services Group,7.6,6,360.47,4300.0,GHS,18.02,2414.54,No,No,Yes,+233070576383,business_registry,partial
SME_00499,2010-09-17,Nigeria,Kano,urban,agriculture,80.0,Female,secondary,Chidi Construction Group,2.7,3,177.93,177.93,USD,29.59,,No,No,Yes,+234770195062,business_registry,complete
SME_00500,2012-03-30,Tanzania,Mbeya,urban,retail,35.0,Female,tertiary,Karibu Electronics & Partners,4.5,7,,,USD,,97.54,Partially,Yes,No,+255374945675,business_registry,minimal
SME_00501,2010-04-29,Uganda,Kampala,urban,agriculture,47.0,Male,secondary,Gorilla Agro S.A.,6.5,3,2202.13,2202.13,USD,1203.04,193.28,Partially,No,Yes,+256330847467,business_registry,complete
SME_00502,2013-04-25,Morocco,Marrakech,peri-urban,retail,31.0,Female,tertiary,Atlas Farm SARL,6.3,2,417.99,4200.0,MAD,253.77,,Yes,Yes,Yes,+212444647677,business_registry,complete
SME_00503,2022-02-12,Morocco,Tangier,urban,agriculture,57.0,Male,secondary,Sahara Services Group,9.9,3,10902.0,10902.0,USD,5782.3,89.49,No,No,No,+212723636447,business_registry,complete
SME_00504,2011-02-23,Tanzania,Arusha,peri-urban,food_processing,49.0,Female,primary,Amani Textiles & Partners,2.4,1,1755.57,1755.57,USD,884.24,2918.14,No,No,Yes,+255185003906,business_registry,partial
SME_00505,2013-05-02,Tanzania,Mwanza,peri-urban,construction,30.0,Male,secondary,Neema Textiles Co.,1.7,2,143.36,143.36,USD,83.94,66.44,Partially,No,No,+255621775755,business_registry,complete
SME_00506,2022-01-08,Rwanda,Nyagatare,rural,retail,39.0,Male,primary,Agaseke Traders & Partners,9.1,8,,1135.93,USD,,,No,No,Yes,+250547273417,business_registry,minimal
SME_00507,2007-09-21,Nigeria,Kano,urban,agriculture,61.0,Female,secondary,Emmanuel Construction,,3,299.94,299.94,USD,268.87,275.98,Yes,No,No,+234730592710,business_registry,complete
SME_00508,2009-07-20,Rwanda,Nyagatare,rural,retail,60.0,Male,tertiary,Hope Electronics S.A.,14.6,3,1373.74,1373.74,USD,207.14,3345.13,Partially,No,Yes,+250086883583,business_registry,complete
SME_00509,2013-11-15,Tanzania,Dodoma,rural,services,24.0,Male,secondary,Mwanga Enterprises Ltd,4.3,4,12177.91,12177.91,USD,4670.96,640.84,Partially,No,Yes,+255168896286,business_registry,partial
SME_00510,2012-05-13,Kenya,Mombasa,peri-urban,food_processing,37.0,Female,tertiary,Simba Farm & Associates,1.8,1,1288.71,1288.71,USD,1178.25,,No,No,Yes,+254110819683,business_registry,complete
SME_00511,2011-02-20,Kenya,Nairobi,urban,agriculture,67.0,Male,secondary,Mama Services & Partners,5.2,1,509.28,509.28,USD,702.2555627769851,1589.65,No,No,Yes,+254805718338,business_registry,complete
SME_00512,2018-12-31,Rwanda,Huye,peri-urban,food_processing,41.0,Male,primary,Hope Services Group,19.2,5,3749.4,3749.4,USD,3123.8,,Partially,No,No,+250678888771,business_registry,complete
SME_00513,2013-12-22,Kenya,Eldoret,rural,retail,45.0,Male,secondary,Harambee Tech SARL,13.0,2,779.63,101400.0,KES,,,No,No,No,+254233054556,business_registry,complete
SME_00514,2011-07-22,Nigeria,Enugu,urban,retail,57.0,Male,tertiary,Kola Transport,1.2,3,4390.55,4390.55,USD,3032.69,1074.82,No,No,Yes,+234871612363,business_registry,partial
SME_00515,2013-08-13,Nigeria,Ibadan,urban,agriculture,25.0,Female,tertiary,Eko Enterprises,6.9,6,3020.05,3020.05,USD,3599.27,135.46,Partially,No,Yes,+234289783400,business_registry,partial
SME_00516,2020-12-13,Kenya,Kisumu,peri-urban,tech,31.0,Female,secondary,Amani Textiles,,1,250.72,250.72,USD,195.73,543.33,No,No,Yes,+254249235053,business_registry,partial
SME_00517,2022-09-13,Nigeria,Kaduna,urban,agriculture,39.0,Male,tertiary,Kola Hardware S.A.,10.9,2,157.02,157.02,USD,183.70066099276457,280.36,No,No,Yes,+234649936690,business_registry,complete
SME_00518,2009-05-16,Uganda,Gulu,rural,agriculture,59.0,Male,secondary,Grace Farm SARL,2.9,2,855.27,855.27,USD,,447.65,Partially,No,No,+256064094551,business_registry,minimal
SME_00519,2005-09-22,Kenya,Nairobi,rural,agriculture,57.0,Male,secondary,Furaha Construction,8.9,4,3480.71,3480.71,USD,558.48,536.14,Yes,No,Yes,+254344115843,business_registry,complete
SME_00520,2005-07-25,Rwanda,Musanze,peri-urban,food_processing,53.0,Female,secondary,Gorilla Construction S.A.,8.4,2,37377.16,37377.16,USD,29111.96,,Partially,No,Yes,+250895951343,business_registry,complete
SME_00521,2013-01-05,Rwanda,Nyagatare,rural,retail,41.0,Female,primary,Kigali Textiles & Associates,2.3,2,215.54,215.54,USD,105.66,1030.84,No,No,Yes,+250196448343,business_registry,complete
SME_00522,2016-04-23,Nigeria,Ibadan,urban,agriculture,58.0,Female,tertiary,Chidi Tech Group,4.2,15,268.07,268.07,USD,175.39,401.12,Partially,No,Yes,+234749489615,business_registry,complete
SME_00523,2005-12-04,Kenya,Meru,rural,retail,41.0,Male,secondary,Furaha Electronics Co.,16.3,3,9455.69,9455.69,USD,7190.79,97.12,No,No,Yes,+254700881030,business_registry,complete
SME_00524,2014-02-22,Ghana,Kumasi,rural,services,51.0,Female,tertiary,Kofi Traders Limited,5.8,6,,,USD,,115.03,No,No,Yes,+233775001127,business_registry,complete
SME_00525,2012-03-10,Kenya,Nyeri,urban,retail,55.0,Male,tertiary,Jambo Transport S.A.,12.7,1,1168.61,1168.61,USD,58.43,48.54,Partially,No,No,+254350520211,business_registry,partial
SME_00526,2021-10-14,Nigeria,Kaduna,urban,textile,66.0,Female,secondary,Tunde Enterprises Ltd,17.0,1,5401.15,5401.15,USD,5027.83,12257.97,No,No,Yes,+234370964086,business_registry,complete
SME_00527,2015-11-10,Senegal,Touba,rural,retail,42.0,Female,tertiary,Fatou Bakery SARL,5.8,6,15027.66,15027.66,USD,751.38,625.6,No,No,No,+221020552610,business_registry,complete
SME_00528,2012-08-11,Senegal,Thiès,rural,agriculture,38.0,Female,none,Aminata Agro & Partners,3.1,3,10411.77,10411.77,USD,3659.95,1146.73,No,No,Yes,+221834264310,business_registry,complete
SME_00529,2015-07-22,Uganda,Mbale,rural,textile,60.0,Female,secondary,Nile Supplies & Partners,4.4,2,453.95,453.95,USD,231.41,5695.91,Partially,No,No,+256693570495,business_registry,partial
SME_00530,2007-06-10,Nigeria,Port Harcourt,urban,transport,61.0,Female,primary,Ngozi Supplies,6.8,1,3541.82,3541.82,USD,1956.66,39494.99,Partially,No,Yes,+234716462459,business_registry,complete
SME_00531,2013-07-18,Ghana,Tamale,urban,retail,36.0,Male,tertiary,Osei Electronics Co.,2.8,8,12303.6,12303.6,USD,11807.8,,Partially,No,Yes,+233641738859,business_registry,complete
SME_00532,2010-12-07,Uganda,Jinja,peri-urban,transport,28.0,Male,secondary,Bwindi Supplies Co.,9.1,6,954.58,954.58,USD,863.85,,Partially,No,No,+256401263349,business_registry,partial
SME_00533,2008-04-04,Nigeria,Kano,rural,retail,59.0,Female,secondary,Naija General Store,5.9,3,3149.89,3149.89,USD,2216.73,145.26,No,No,Yes,+234798235129,business_registry,partial
SME_00534,2012-01-28,Ghana,Ho,urban,retail,21.0,Male,tertiary,Adinkra Tech & Associates,4.8,4,559.66,559.66,USD,480.91,523.77,No,No,No,+233669506216,business_registry,partial
SME_00535,2016-06-30,Kenya,Thika,peri-urban,transport,20.0,Female,secondary,Tumaini Traders & Sons,2.5,3,,,USD,,43.64,Partially,Don't know,No,+254905658347,business_registry,complete
SME_00536,2015-06-29,Kenya,Mombasa,urban,services,39.0,Male,primary,Furaha Transport Limited,3.0,2,3396.66,441600.0,KES,809.74,4675.62,Yes,No,No,+254103718815,business_registry,complete
SME_00537,2022-05-05,Tanzania,Dodoma,rural,retail,43.0,Male,primary,Kilimanjaro Enterprises Limited,2.1,2,8501.35,8501.35,USD,17002.71,1394.12,Yes,No,Yes,+255975569995,business_registry,partial
SME_00538,2009-12-09,Kenya,Eldoret,urban,food_processing,28.0,Male,primary,Jambo Supplies S.A.,7.9,7,,,USD,,482.82,No,No,Yes,+254460579635,business_registry,complete
SME_00539,2017-08-02,Kenya,Kisumu,urban,retail,45.0,Male,tertiary,Nguvu Traders & Partners,2.9,2,145.76,145.76,USD,146.59,73.55,No,No,No,+254115891526,business_registry,partial
SME_00540,2014-11-25,Rwanda,Huye,rural,agriculture,45.0,Female,primary,Impala Transport & Associates,3.0,3,17234.92,17234.92,USD,876.74,5708.06,No,Yes,Yes,+250694681831,business_registry,partial
SME_00541,2020-09-20,Senegal,Ziguinchor,peri-urban,tech,35.0,Female,primary,Teranga Tech S.A.,1.7,2,4630.27,4630.27,USD,4339.8,,No,No,Yes,+221050007033,business_registry,complete
SME_00542,2021-05-02,Tanzania,Dodoma,peri-urban,food_processing,69.0,Female,secondary,Neema Bakery,6.0,8,12406.64,12406.64,USD,5856.49,8932.06,Partially,No,Yes,+255785966841,business_registry,complete
SME_00543,2017-09-23,Rwanda,Kigali,urban,food_processing,47.0,Female,tertiary,Ubumwe Solutions SARL,4.9,2,306.96,368400.0,RWF,754.2829769163719,421.21,No,No,Yes,+250654067037,business_registry,partial
SME_00544,2012-08-15,Senegal,Saint-Louis,urban,food_processing,57.0,Female,secondary,Wolof Traders S.A.,4.0,13,7464.81,7464.81,USD,10595.25,738.52,Partially,No,Yes,+221183889150,business_registry,complete
SME_00545,2014-08-06,Kenya,Nyeri,rural,food_processing,22.0,Female,tertiary,Kilimo Enterprises Limited,,2,5206.07,,USD,6856.59,101.72,Partially,No,Yes,+254265555401,business_registry,minimal
SME_00546,2016-09-20,Tanzania,Mbeya,urban,retail,22.0,Male,tertiary,Bora Bakery,,2,,,USD,,,Partially,Yes,Yes,+255585431840,business_registry,minimal
SME_00547,2019-07-01,Nigeria,Kaduna,rural,tech,48.0,Male,primary,Lagos Traders S.A.,1.8,20,3659.01,3659.01,USD,2589.91,53.83,No,No,Yes,+234197401447,business_registry,partial
SME_00548,2009-02-12,Kenya,Kisumu,urban,food_processing,66.0,Female,none,Safari Enterprises Limited,14.5,1,259.21,259.21,USD,107.2,2123.65,Yes,No,Yes,+254432968708,business_registry,complete
SME_00549,2020-09-14,Uganda,Gulu,peri-urban,services,28.0,Male,primary,Grace Enterprises & Associates,,3,,1707.08,USD,93.38,,No,No,Yes,+256483895917,business_registry,minimal
SME_00550,2019-06-01,Tanzania,Arusha,urban,retail,44.0,Male,tertiary,Selous Solutions Limited,14.9,8,107822.98,107822.98,USD,68596.94,54.69,No,No,Yes,+255420791648,business_registry,partial
SME_00551,2006-08-03,Tanzania,Arusha,rural,retail,25.0,Female,secondary,Baraka Solutions SARL,1.0,1,2801.2,2801.2,USD,1984.8,2683.66,No,No,No,+255212170356,business_registry,partial
SME_00552,2009-11-07,Kenya,Nyeri,peri-urban,agriculture,32.0,Male,secondary,Bora Transport & Associates,1.1,4,1355.67,176200.0,KES,1473.77,5749.8,No,No,No,+254759843572,business_registry,complete
SME_00553,2009-03-30,Kenya,Meru,urban,retail,44.0,Male,secondary,Amani Transport SARL,0.7,1,,,KES,,,No,Yes,Yes,+254024449427,business_registry,minimal
SME_00554,2015-06-07,Morocco,Tangier,peri-urban,agriculture,35.0,Male,secondary,Andalous Agro Group,1.6,3,2805.67,2805.67,USD,360.18,,No,No,No,+212075450143,business_registry,complete
SME_00555,2008-10-02,Kenya,Nakuru,urban,services,24.0,Male,primary,Amani Textiles SARL,4.1,21,,1267.68,USD,,1182.84,Partially,No,Yes,+254722548261,business_registry,minimal
SME_00556,2010-05-27,Nigeria,Lagos,peri-urban,construction,24.0,Female,secondary,Lagos Tech & Associates,1.4,1,50.0,,USD,,,No,No,Yes,+234707700522,business_registry,minimal
SME_00557,2008-05-27,Nigeria,Port Harcourt,urban,retail,18.0,Male,primary,Naija Tech & Associates,7.1,3,233.9,233.9,USD,11.7,143.02,Partially,Don't know,Yes,+234674862190,business_registry,partial
SME_00558,2006-03-19,Tanzania,Dodoma,peri-urban,retail,48.0,Male,tertiary,Baraka Hardware Ltd,3.0,2,8278.67,8278.67,USD,4524.84,613.02,Yes,No,Yes,+255897794062,business_registry,partial
